Income_Mean,Income_Median,Age,Family_Size,TotalPurchases,TotalExpences,Recency,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Education,Marital_Status,Count
52751.60407974038,52332.0,44.32127955493741,3.5999072786277235,15.091330551692165,620.6318961520631,49.012053778395924,4.14371812702828,2.727862772369031,5.881316643486324,0.1692165044042652,0.2123319425127492,2157
20306.25925925926,20744.0,35.31481481481482,3.3518518518518516,7.018518518518518,81.79629629629629,48.44444444444444,1.8888888888888888,0.48148148148148145,2.8518518518518516,0.0,0.3333333333333333,54
